0,0.0, 6570af77949fdfbf2c5810e8, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\6570af77949fdfbf2c5810e8\20854c60-ecd4-4e7f-a611-e4b768429248.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 03__03-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 04__04-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 05__05-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 06__06-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 07__07-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 08__08-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 09__09-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 10__10-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 11__11-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2018__DB__2018 12__12-2018.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.07692307692307693, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 01__010319-$1,958.00.pdf,META: {'rate_bad_separators': 0.07692307692307693, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 01__011119-$5,262.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
2,0.2, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 01__011819-$982.00.pdf,META: {'rate_bad_separators': 0.2, 'count_bad_separators': 2, 'ocr_reliability': 0.5}
1,0.1, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 02__020119-$1,714.00.pdf,META: {'rate_bad_separators': 0.1, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.3333333333333333, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 02__020619-$244.00.pdf,META: {'rate_bad_separators': 0.3333333333333333, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 02__020619-$976.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.041666666666666664, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 02__021919-$4,118.00.pdf,META: {'rate_bad_separators': 0.041666666666666664, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 02__022219-$1,732.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 02__022719-$759.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 03__030419-$1,226.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 03__030519-$732.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 03__030819-$1,840.60.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.05555555555555555, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 03__031519-$2,928.00.pdf,META: {'rate_bad_separators': 0.05555555555555555, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.09090909090909091, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 03__032819-$1,363.37.pdf,META: {'rate_bad_separators': 0.09090909090909091, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
2,0.07692307692307693, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 04__040219-$4,124.50.pdf,META: {'rate_bad_separators': 0.07692307692307693, 'count_bad_separators': 2, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 04__041019-$5,366.60.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
2,0.25, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 05__050119-$1,235.00.pdf,META: {'rate_bad_separators': 0.25, 'count_bad_separators': 2, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 05__050219-$738.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.045454545454545456, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 05__050919-$4,280.60.pdf,META: {'rate_bad_separators': 0.045454545454545456, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 05__051719-$2,196.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.16666666666666666, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 05__053019-$1,900.00.pdf,META: {'rate_bad_separators': 0.16666666666666666, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 06__060319-$1,232.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.1, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 06__060619-$1,822.30.pdf,META: {'rate_bad_separators': 0.1, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.038461538461538464, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 06__061319-$4,398.00.pdf,META: {'rate_bad_separators': 0.038461538461538464, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 06__062719-$976.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 07__070319-$2,133.60.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.034482758620689655, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 07__071019-$5,763.50.pdf,META: {'rate_bad_separators': 0.034482758620689655, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 07__071219-$244.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 07__071819-$1,232.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 08__080119-$1,882.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.034482758620689655, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 08__080919-$5,124.00.pdf,META: {'rate_bad_separators': 0.034482758620689655, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 08__081619-$1,729.20.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
2,0.10526315789473684, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 09__090619-$4,404.00.pdf,META: {'rate_bad_separators': 0.10526315789473684, 'count_bad_separators': 2, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 09__091319-$4,275.70.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.0625, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 10__100419-$4,749.67.pdf,META: {'rate_bad_separators': 0.0625, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.045454545454545456, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 10__100919-$2,934.00.pdf,META: {'rate_bad_separators': 0.045454545454545456, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
1,0.05555555555555555, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 10__101819-$3,287.00.pdf,META: {'rate_bad_separators': 0.05555555555555555, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 10__102919-$738.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.0625, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 11__110619-$2,939.00.pdf,META: {'rate_bad_separators': 0.0625, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
2,0.07407407407407407, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 11__111819-$5,624.00.pdf,META: {'rate_bad_separators': 0.07407407407407407, 'count_bad_separators': 2, 'ocr_reliability': 0.5}
1,0.2, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 11__112619-$244.00.pdf,META: {'rate_bad_separators': 0.2, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
1,0.06666666666666667, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 12__120619-$3,184.00.pdf,META: {'rate_bad_separators': 0.06666666666666667, 'count_bad_separators': 1, 'ocr_reliability': 0.5}
3,0.1875, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 12__121319-$2,684.00.pdf,META: {'rate_bad_separators': 0.1875, 'count_bad_separators': 3, 'ocr_reliability': 0.5}
2,0.1111111111111111, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 12__121619-$1,476.00.pdf,META: {'rate_bad_separators': 0.1111111111111111, 'count_bad_separators': 2, 'ocr_reliability': 0.5}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__CR__2019 12__122319-$744.00.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 01__01-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 02__02-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 03__03-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 04__04-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 05__05-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 06__06-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 07__07-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 08__08-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 09__09-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 10__10-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
1,0.05, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 11__11-2019.pdf,META: {'rate_bad_separators': 0.05, 'count_bad_separators': 1, 'ocr_reliability': 0.7}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2019__DB__2019 12__12-2019.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__1-13-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__1-19-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__1-27-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__1-7-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
0,0.0, 65caaffb9b6ff316a779f525 - Copy, meta:,c:\scripts-23\watchtower\wcodebase\m_formals\qa_reports_global/../../../CASE_FILES_STORAGE/storage\65caaffb9b6ff316a779f525 - Copy\M&T Victim Records__Operating 2022__CR__2-1-22.pdf,META: {'rate_bad_separators': 0.0, 'count_bad_separators': 0, 'ocr_reliability': 1.0}
